Epoch,Loss
156,1.2582474946975708
157,1.2456108331680298
158,1.256111979484558
159,1.2686452865600586
160,1.2592366933822632
161,1.246043086051941
162,1.2492002248764038
163,1.233889102935791
164,1.250052571296692
165,1.240238070487976
166,1.2510088682174683
167,1.2364975214004517
168,1.2469258308410645
169,1.2821577787399292
170,1.2494815587997437
171,1.2461868524551392
172,1.2368526458740234
173,1.25045645236969
174,1.2670462131500244
175,1.2347462177276611
176,1.2172061204910278
177,1.22809636592865
178,1.2422999143600464
179,1.2336560487747192
180,1.2500582933425903
181,1.2374662160873413
182,1.24253249168396
183,1.2309119701385498
184,1.2288914918899536
185,1.2114108800888062
186,1.2269271612167358
187,1.214797854423523
188,1.2362957000732422
189,1.1983692646026611
190,1.2498011589050293
191,1.218611717224121
192,1.2177201509475708
193,1.2223094701766968
194,1.214142918586731
195,1.2418038845062256
196,1.2098833322525024
197,1.2158640623092651
198,1.223443627357483
199,1.2233775854110718
200,1.2113354206085205
201,1.2150927782058716
202,1.209065318107605
203,1.202235221862793
204,1.2152105569839478
205,1.2180330753326416
206,1.208237886428833
207,1.2231005430221558
208,1.2013660669326782
209,1.2332489490509033
210,1.2028733491897583
211,1.2130084037780762
212,1.1989734172821045
213,1.217494010925293
214,1.2163848876953125
215,1.1993573904037476
216,1.179045557975769
217,1.203566312789917
218,1.2227783203125
219,1.1648129224777222
220,1.192651629447937
221,1.1996607780456543
222,1.1912682056427002
223,1.1861767768859863
224,1.1911466121673584
225,1.2236441373825073
226,1.1865330934524536
227,1.1713659763336182
228,1.1842005252838135
229,1.1781514883041382
230,1.18337082862854
231,1.2029763460159302
232,1.1820096969604492
233,1.1978864669799805
234,1.1966224908828735
235,1.1930739879608154
236,1.1815621852874756
237,1.16297447681427
238,1.1782830953598022
239,1.1746678352355957
240,1.1874756813049316
241,1.184162974357605
242,1.206496000289917
243,1.188979983329773
244,1.1895043849945068
245,1.160085678100586
246,1.1747242212295532
247,1.1816010475158691
248,1.181872010231018
249,1.1794962882995605
250,1.1869968175888062
251,1.1864023208618164
252,1.1761841773986816
253,1.1729202270507812
254,1.1765775680541992
255,1.1720188856124878
256,1.1787394285202026
257,1.1673704385757446
258,1.1558716297149658
259,1.1597774028778076
260,1.1812266111373901
261,1.1671613454818726
262,1.1760079860687256
263,1.1579182147979736
264,1.1519882678985596
265,1.1475309133529663
266,1.1562503576278687
267,1.1556739807128906
268,1.16966712474823
269,1.13841712474823
270,1.1865661144256592
271,1.1461431980133057
272,1.157586693763733
273,1.1479437351226807
274,1.1727564334869385
275,1.1353070735931396
276,1.1600111722946167
277,1.1589770317077637
278,1.1591320037841797
279,1.1507805585861206
280,1.1340036392211914
281,1.1593953371047974
282,1.1627508401870728
283,1.152320146560669
284,1.148663878440857
285,1.1636042594909668
286,1.1433119773864746
287,1.1421864032745361
288,1.1636375188827515
289,1.12049400806427
290,1.168351650238037
291,1.143201470375061
292,1.1332992315292358
293,1.1227784156799316
294,1.1356860399246216
295,1.1223878860473633
296,1.1310818195343018
297,1.1411662101745605
298,1.155670404434204
299,1.132359266281128
