Epoch,Loss
94,0.6882175803184509
95,0.6406217217445374
96,0.6203520894050598
97,0.6459770798683167
98,0.6449725031852722
99,0.6020128130912781
100,0.6121346950531006
101,0.6193617582321167
102,0.5706815123558044
103,0.578822672367096
104,0.5904120206832886
105,0.5708802342414856
106,0.5812342762947083
107,0.5494264364242554
108,0.5597688555717468
109,0.52347332239151
110,0.5599497556686401
111,0.5369972586631775
112,0.5519294142723083
113,0.5175215005874634
114,0.5083431005477905
115,0.5330840349197388
116,0.4950401484966278
117,0.5185126662254333
118,0.49102532863616943
119,0.49840569496154785
120,0.49426060914993286
121,0.48936009407043457
122,0.4855083227157593
123,0.4689541757106781
124,0.48421698808670044
125,0.45383936166763306
126,0.49432504177093506
127,0.4796547293663025
128,0.46805983781814575
129,0.4452582597732544
130,0.4449313282966614
131,0.4521450698375702
132,0.43149334192276
133,0.4339447617530823
134,0.4197840690612793
135,0.42748093605041504
136,0.4429267346858978
137,0.427079439163208
138,0.43534812331199646
139,0.39906707406044006
140,0.4488011300563812
141,0.4167717397212982
142,0.408840537071228
143,0.38509052991867065
144,0.4068228006362915
145,0.4398384392261505
146,0.39252302050590515
147,0.43292853236198425
148,0.39958176016807556
149,0.43821999430656433
150,0.4045507311820984
151,0.41350245475769043
152,0.3946212828159332
153,0.4085494875907898
154,0.3973064720630646
155,0.4132416546344757
156,0.40496110916137695
157,0.3854392468929291
158,0.3751968443393707
159,0.394864559173584
160,0.4128834307193756
161,0.3794911503791809
162,0.39096975326538086
163,0.34877705574035645
164,0.3832779824733734
165,0.37284237146377563
166,0.3618619441986084
167,0.3945307731628418
168,0.40166398882865906
169,0.37161919474601746
170,0.3374409079551697
171,0.35776305198669434
172,0.3624025285243988
173,0.36401936411857605
174,0.34961792826652527
175,0.37887901067733765
176,0.3632369935512543
177,0.3650083541870117
178,0.36472421884536743
179,0.34413909912109375
180,0.395153671503067
181,0.34343409538269043
182,0.37760528922080994
183,0.3684927523136139
184,0.3557450473308563
185,0.35404011607170105
186,0.344792902469635
187,0.3518306314945221
188,0.3467804491519928
189,0.34003445506095886
190,0.3424384593963623
191,0.32970017194747925
192,0.3386539816856384
193,0.34761694073677063
194,0.3451248109340668
195,0.3524750769138336
196,0.3513142168521881
197,0.3422587215900421
198,0.31987684965133667
199,0.34460195899009705
200,0.34431174397468567
201,0.32240867614746094
202,0.34305810928344727
203,0.3287578225135803
204,0.33269569277763367
205,0.3348481059074402
206,0.3330382704734802
207,0.3416610658168793
208,0.31586453318595886
209,0.3396550118923187
210,0.33588334918022156
211,0.300594687461853
212,0.31158530712127686
213,0.3035324215888977
214,0.3279248774051666
215,0.3107197880744934
216,0.34115809202194214
217,0.3226081132888794
218,0.30554530024528503
219,0.32111161947250366
220,0.2979617118835449
221,0.3283686637878418
222,0.3179608881473541
223,0.28490889072418213
224,0.31350934505462646
225,0.29062747955322266
226,0.289713978767395
227,0.30333635210990906
228,0.29688364267349243
229,0.30799779295921326
230,0.31867048144340515
231,0.28395774960517883
232,0.28729724884033203
233,0.2882196009159088
234,0.27258846163749695
235,0.2852044105529785
236,0.28273943066596985
237,0.29832136631011963
238,0.29215773940086365
239,0.27964240312576294
240,0.27861833572387695
241,0.28757020831108093
242,0.2741050720214844
243,0.315290629863739
244,0.2913981080055237
245,0.30936992168426514
246,0.28505972027778625
247,0.3049687147140503
248,0.2761368453502655
249,0.2875024080276489
250,0.25872114300727844
251,0.3091302812099457
252,0.29139095544815063
253,0.27948495745658875
254,0.3069813847541809
255,0.2991442382335663
256,0.2859977185726166
257,0.29312390089035034
258,0.29674220085144043
259,0.31499427556991577
260,0.2742835581302643
261,0.29640939831733704
262,0.2915704548358917
263,0.24573665857315063
264,0.28686267137527466
265,0.28815531730651855
266,0.31596946716308594
267,0.27906426787376404
268,0.260450541973114
269,0.283756285905838
270,0.2827850580215454
271,0.2939106523990631
272,0.3054348826408386
273,0.2809019088745117
274,0.2690708637237549
275,0.26716068387031555
276,0.2770017981529236
277,0.28112563490867615
278,0.26371684670448303
279,0.26772359013557434
280,0.25745201110839844
281,0.2582213580608368
282,0.2974332273006439
283,0.2531255781650543
284,0.2760763466358185
285,0.2757171094417572
286,0.2639506757259369
287,0.2628869116306305
288,0.271793007850647
289,0.28219470381736755
290,0.2873793840408325
291,0.26665982604026794
292,0.28460463881492615
293,0.2527402341365814
294,0.27289116382598877
295,0.2562357485294342
296,0.26665395498275757
297,0.25769713521003723
298,0.26171451807022095
299,0.2640877664089203
